0.0000000000,0.0000000000,0.3000000000,0.0119594805,-0.0001714990,-0.9657118028,0.2593408094,0.0075398223,0.0018849556,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.5899519324,-0.0143053327,-0.0257495996,1.1301213503,-0.1341613680,0.0025202434,-0.3412298858,-0.0295643546,-0.0753414184,0.3576333225,-0.0369893499,-0.0024546965
0.0138481995,0.0080603254,0.3000000000,0.0127224095,-0.0007066410,-0.9651697657,0.2613139193,0.0075398223,0.0006283185,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.5278511157,-0.0233203092,-0.0226174490,1.0728190095,-0.1523138639,0.0022808704,-0.3451249877,-0.0362904788,-0.0677719969,0.3221959291,-0.0157478741,0.0034984959
0.0276740364,0.0161589610,0.3000000000,0.0145673229,-0.0007180185,-0.9648221672,0.2624985013,0.0075398223,0.0006283185,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.4519966785,-0.0298291651,-0.0185015649,0.9890244372,-0.1634758223,0.0022589539,-0.3502102838,-0.0413317659,-0.0557380210,0.2872038735,0.0022565572,0.0138364603
0.0414813899,0.0242890818,0.3000000000,0.0175760273,0.0008883955,-0.9647232251,0.2626773551,0.0075398223,0.0006283185,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.3543176179,-0.0330343228,-0.0226611068,0.8628099531,-0.1599353257,0.0095569088,-0.3681312117,-0.0429159999,-0.0384850458,0.2514584770,0.0132120265,0.0317156683
0.0553083397,0.0323858102,0.3000000000,0.0204833104,0.0054495284,-0.9651267400,0.2609235758,0.0074950997,0.0006283185,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.2675249705,-0.0249866489,-0.0392370066,0.7197391188,-0.1565637670,0.0185838765,-0.3890772328,-0.0398913465,-0.0322075308,0.2354796894,0.0157931796,0.0382615500
0.0691304008,0.0404908492,0.3000000000,0.0236469745,0.0091941492,-0.9643489540,0.2634148499,0.0069115036,0.0043982295,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.2245756161,-0.0277245814,-0.0556398981,0.5662280010,-0.2043342565,0.0277806009,-0.4169648368,-0.0476289143,-0.0333791114,0.2414522914,0.0061206587,0.0418224186
0.0829143323,0.0486606018,0.3000000000,0.0270370956,0.0108269104,-0.9637596163,0.2651776301,0.0075398223,0.0025132741,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.1832783676,-0.0326161608,-0.0600823984,0.4453314259,-0.2280499885,0.0238734418,-0.4602756583,-0.0585628471,-0.0387245320,0.2821249667,-0.0111010946,0.0443384259
0.0966746564,0.0568700669,0.3000000000,0.0302338451,0.0124969979,-0.9634686528,0.2658155276,0.0075398223,0.0018849556,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.1558288256,-0.0352983151,-0.0551192756,0.3560325208,-0.2455651244,0.0390672221,-0.5255496043,-0.0700086438,-0.0494089656,0.3695773153,-0.0250175334,0.0374587231
0.1104483553,0.0650570488,0.3000000000,0.0315532384,0.0116428747,-0.9640782341,0.2634805405,0.0075398223,0.0050265482,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.1673364569,-0.0475729525,-0.0451057953,0.3060548891,-0.2381595817,0.0511837936,-0.5960306417,-0.0799785633,-0.0555245022,0.5014592860,-0.0300483733,0.0338560039
0.1242868029,0.0731339986,0.3000000000,0.0304588585,0.0091603546,-0.9654435083,0.2586642190,0.0075398223,0.0043288504,0.2000000000,-1.3000000000,0.0000000000,-0.5000000000,0.2000000000,1.3000000000,0.0000000000,0.5000000000,-0.1858405887,-0.0470279849,-0.0309638895,0.3019800300,-0.1963063617,0.0410221903,-0.6600544547,-0.0919133606,-0.0527922393,0.6635227163,-0.0266015837,0.0370735669
