0.0000000000,0.0000000000,0.3000000000,-0.0178258180,0.0053890370,0.2884034823,0.9573278592,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1516365260,-0.0547417402,0.0860227346,0.2389944345,-0.1405755579,0.1089047641,-0.8321889043,-0.0749599487,-0.0226977952,1.3826581240,-0.0685523152,0.0594178550
0.0000000000,0.0000000000,0.3000000000,-0.0179668056,0.0044945813,0.2789733836,0.9601202237,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1424622486,-0.0528154917,0.1086052718,0.2359426320,-0.1403475650,0.1118017636,-0.8229391594,-0.0833712792,-0.0219348446,1.3722262272,-0.0731626493,0.0593911054
0.0000000000,0.0000000000,0.3000000000,-0.0179501616,0.0041794512,0.2690945191,0.9629374142,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1386331724,-0.0505123201,0.1231254332,0.2363572909,-0.1414936930,0.1123993844,-0.7980052380,-0.0906668249,-0.0204421311,1.3403307668,-0.0809831637,0.0621729115
0.0000000000,0.0000000000,0.3000000000,-0.0179030744,0.0031264511,0.2596733284,0.9655254879,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1329117968,-0.0462844197,0.1333905698,0.2390592946,-0.1430993752,0.1122301755,-0.7665998387,-0.0936522484,-0.0207904167,1.2917619265,-0.0974559691,0.0636334806
0.0000000000,0.0000000000,0.3000000000,-0.0185729269,0.0024753865,0.2511566801,0.9677650753,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1287278415,-0.0398238783,0.1398309438,0.2454996674,-0.1463256152,0.1110287597,-0.7239692537,-0.0948168302,-0.0235010611,1.2312108509,-0.1206475221,0.0618454324
0.0000000000,0.0000000000,0.3000000000,-0.0194144297,0.0020984461,0.2444659464,0.9694612305,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1264591366,-0.0311223320,0.1398107857,0.2542213731,-0.1504256870,0.1057735078,-0.6710813603,-0.0985793548,-0.0318211321,1.1605786751,-0.1492380110,0.0608504796
0.0000000000,0.0000000000,0.3000000000,-0.0201402293,0.0020957926,0.2399258749,0.9705800087,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1241947482,-0.0235341249,0.1375463968,0.2652673275,-0.1556847531,0.0994035978,-0.6113488810,-0.1027832036,-0.0439870451,1.0799231542,-0.1803003096,0.0603032584
0.0000000000,0.0000000000,0.3000000000,-0.0205313810,0.0016498909,0.2373159652,0.9712141231,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1209948418,-0.0164705429,0.1371404529,0.2762448525,-0.1588343855,0.0948421137,-0.5555218603,-0.1039520875,-0.0551179438,1.0002092399,-0.2056659740,0.0582501123
0.0000000000,0.0000000000,0.3000000000,-0.0202366786,0.0017544500,0.2348556871,0.9718179896,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1169465089,-0.0096791123,0.1356145591,0.2902091937,-0.1609640215,0.0902248976,-0.4750726329,-0.1001130736,-0.0693348409,0.8853220326,-0.2316694658,0.0560243566
0.0000000000,0.0000000000,0.3000000000,-0.0188727921,0.0025374143,0.2326541722,0.9723730845,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1218818744,-0.0040052761,0.1310364137,0.3053722505,-0.1615605645,0.0831296744,-0.4076029418,-0.0955591927,-0.0791563923,0.7841173603,-0.2435912663,0.0541674044
0.0000000000,0.0000000000,0.3000000000,-0.0164463765,0.0038061452,0.2292083372,0.9732309942,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1338118648,0.0017515348,0.1175979692,0.3314685496,-0.1607752751,0.0782915352,-0.3486151355,-0.0875137413,-0.0806646290,0.6841216711,-0.2433528594,0.0480237014
0.0000000000,0.0000000000,0.3000000000,-0.0132707584,0.0059340794,0.2250434206,0.9742402848,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1604723375,0.0066758222,0.0962864808,0.3771710746,-0.1581411440,0.0617700245,-0.3011182213,-0.0810532414,-0.0764806938,0.5913592205,-0.2346997613,0.0402248432
0.0000000000,0.0000000000,0.3000000000,-0.0086082097,0.0092453737,0.2207741639,0.9752431442,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2093649272,0.0074309237,0.0695643435,0.4501387868,-0.1532848182,0.0463372662,-0.2652456017,-0.0757307452,-0.0745706219,0.5100822750,-0.2085452950,0.0352401014
0.0000000000,0.0000000000,0.3000000000,-0.0018834378,0.0139989045,0.2177161351,0.9759099179,0.0075398223,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2833563772,0.0039958598,0.0459437190,0.5557780710,-0.1494476715,0.0251598771,-0.2378211102,-0.0849023940,-0.0665530305,0.4441560118,-0.1603446768,0.0316783779
0.0000000000,0.0000000000,0.3000000000,0.0056174921,0.0196380793,0.2147893271,0.9764467905,0.0075398223,0.0018615358,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.3744442535,0.0017024210,0.0277280729,0.6867305391,-0.1503761506,-0.0048968226,-0.2244699232,-0.0898517106,-0.0597151438,0.3970532715,-0.1468916005,0.0363195106
0.0000000000,0.0000000000,0.3000000000,0.0048364173,0.0231421900,0.2085870265,0.9777180066,0.0069115036,0.0037699111,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.4748247123,0.0131721061,0.0024571925,0.8303907490,-0.1410921361,-0.0288892962,-0.2309806511,-0.0718969393,-0.0486297320,0.3725024806,-0.1754916652,0.0532298570
0.0000000000,0.0000000000,0.3000000000,0.0020537663,0.0249382690,0.2035411429,0.9787465800,0.0075398223,0.0018849556,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.5755653423,0.0223054410,-0.0283437763,0.9752320855,-0.1275517665,-0.0369184799,-0.2305910876,-0.0578153043,-0.0429268787,0.3610992458,-0.1655522287,0.0468302584
0.0000000000,0.0000000000,0.3000000000,0.0012204614,0.0244142240,0.2005566549,0.9793770899,0.0075398223,0.0025132741,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.6583634039,0.0211839946,-0.0504728950,1.1080020393,-0.1138583653,-0.0377313907,-0.2291002772,-0.0459920074,-0.0391133456,0.3530798308,-0.1541811224,0.0314570695
0.0000000000,0.0000000000,0.3000000000,0.0016468962,0.0222151274,0.1977506593,0.9799992105,0.0075398223,0.0025132741,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.7247493649,0.0158475648,-0.0657718755,1.2072179873,-0.1033539706,-0.0392467495,-0.2192066834,-0.0395153782,-0.0337932429,0.3378945727,-0.1439146727,0.0318050389
