0.0000000000,0.0000000000,0.3000000000,0.0177814927,-0.0037120986,-0.6710225391,0.7412144028,0.0075398223,-0.0025132741,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.3492408693,-0.0173571371,-0.0402456708,0.6544213295,-0.2527856231,-0.0636485219,-0.1909285188,-0.0020981156,0.1169222519,0.2229724526,-0.0803263858,0.0128474673
0.0000000000,0.0000000000,0.3000000000,0.0170580986,-0.0005484149,-0.6786623452,0.7342520969,0.0075398223,-0.0025132741,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.3052491186,-0.0235111004,-0.0533165481,0.5678126376,-0.2590051250,-0.0578528889,-0.1928862381,-0.0017166400,0.1308064416,0.2091889800,-0.0809306449,0.0140245751
0.0000000000,0.0000000000,0.3000000000,0.0160369511,0.0041077858,-0.6866814924,0.7267698882,0.0075398223,-0.0025132741,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2567923853,-0.0214801008,-0.0628259991,0.4792443949,-0.2560870981,-0.0488917170,-0.2017197238,0.0009903230,0.1375219375,0.2066056496,-0.0836469626,0.0147376073
0.0000000000,0.0000000000,0.3000000000,0.0139602618,0.0112171050,-0.6938324132,0.7199137934,0.0075398223,-0.0025132741,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2120602829,-0.0093913357,-0.0718780156,0.3953191544,-0.2488740780,-0.0419424471,-0.2194488103,0.0100639175,0.1310669712,0.2221040817,-0.0853403967,0.0162493787
0.0000000000,0.0000000000,0.3000000000,0.0105802715,0.0215335518,-0.6990886525,0.7146323670,0.0075398223,-0.0025132741,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1764154236,0.0039544281,-0.0730015050,0.3245710940,-0.2343360544,-0.0126362633,-0.2590354329,0.0246051736,0.1130053723,0.2678604214,-0.0869765221,0.0193964185
0.0000000000,0.0000000000,0.3000000000,0.0099348837,0.0251303170,-0.7040372392,0.7096487378,0.0087889199,0.0025057349,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1683985610,-0.0043869689,-0.0508903687,0.2927641762,-0.2102473580,0.0202970598,-0.3077332799,0.0139009709,0.0806363035,0.3512718346,-0.0941503486,0.0215177677
0.0000000000,0.0000000000,0.3000000000,0.0118248270,0.0256042813,-0.7127198516,0.7008815930,0.0081681414,0.0000000000,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1466921202,-0.0047684442,-0.0170125995,0.2771604572,-0.1960471226,0.0117087782,-0.3777813344,0.0021091970,0.0372344962,0.4662319686,-0.1033451082,0.0145722703
0.0000000000,0.0000000000,0.3000000000,0.0118139700,0.0257230536,-0.7225496540,0.6907392794,0.0081681414,0.0011886217,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1432440728,-0.0097069788,0.0160681798,0.2664813057,-0.1941192409,0.0375139771,-0.4427534956,-0.0089233808,-0.0034175446,0.5904149807,-0.1116600311,0.0030237746
0.0000000000,0.0000000000,0.3000000000,0.0112855323,0.0244103019,-0.7318563853,0.6809280471,0.0075398223,0.0018849556,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1421317943,-0.0150361382,0.0491439137,0.2747567009,-0.1939015324,0.0547838127,-0.4998872782,-0.0214569309,-0.0342985130,0.7103289162,-0.1212043570,0.0003302771
0.0000000000,0.0000000000,0.3000000000,0.0098318207,0.0221405850,-0.7400654734,0.6720983744,0.0080946390,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1394739412,-0.0184569387,0.0818509703,0.2906966024,-0.1995986838,0.0607147262,-0.5456806237,-0.0343896579,-0.0598146427,0.8109443153,-0.1271331960,0.0025673209
0.0000000000,0.0000000000,0.3000000000,0.0081045442,0.0193315065,-0.7479963617,0.6633717300,0.0081681414,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1379585208,-0.0200274661,0.1153369300,0.3085840024,-0.2044316688,0.0683998566,-0.5754515342,-0.0454761045,-0.0812245820,0.8887997043,-0.1314524450,-0.0047483535
0.0000000000,0.0000000000,0.3000000000,0.0059182783,0.0173869941,-0.7558553442,0.6544809891,0.0081681414,0.0012566370,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1352986179,-0.0178041543,0.1484418704,0.3275505270,-0.2088714081,0.0719563838,-0.5882949614,-0.0523218046,-0.0994281436,0.9354914825,-0.1362731199,-0.0085505959
0.0000000000,0.0000000000,0.3000000000,0.0040225081,0.0157513233,-0.7638851082,0.6451474690,0.0081681414,0.0012566370,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1329442263,-0.0121516393,0.1801556133,0.3469955920,-0.2127319675,0.0752490780,-0.5855093936,-0.0562676415,-0.1143630849,0.9515231977,-0.1450465857,-0.0098418249
0.0000000000,0.0000000000,0.3000000000,0.0020194147,0.0145830415,-0.7725002352,0.6348437946,0.0081681414,0.0006283185,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1314183325,-0.0045839445,0.2082669386,0.3674407148,-0.2143796336,0.0731319042,-0.5694632310,-0.0566491187,-0.1265451584,0.9435922243,-0.1559463370,-0.0219649964
0.0000000000,0.0000000000,0.3000000000,0.0000024057,0.0133072955,-0.7814808819,0.6237872611,0.0081681414,0.0012566370,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1309208698,0.0044205048,0.2321949372,0.3921827100,-0.2161297109,0.0698897260,-0.5446052447,-0.0570305958,-0.1383184229,0.9181858071,-0.1726648439,-0.0279528661
0.0000000000,0.0000000000,0.3000000000,-0.0014189046,0.0123977787,-0.7904199644,0.6124382105,0.0081681414,0.0012566370,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.1339698310,0.0162377228,0.2507263726,0.4266366126,-0.2167941133,0.0677268332,-0.5156329995,-0.0581750199,-0.1475841303,0.8824686669,-0.1929677743,-0.0308217719
