0.0000000000,0.0000000000,0.3000000000,-0.0502134720,0.0144515835,0.9888018710,0.1397877635,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2458609939,-0.0223163199,-0.1146334037,0.3297856152,-0.1434620023,0.0208926052,-0.1939803213,-0.0387197696,-0.0532158390,0.2924010158,-0.1983202547,0.0408717208
0.0038427968,-0.0011055286,0.3000000000,-0.0492642284,0.0141166876,0.9888618501,0.1397354512,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2469788350,-0.0223163199,-0.1146068203,0.3297856152,-0.1432503760,0.0212991182,-0.1955062151,-0.0387197696,-0.0532158390,0.2924010158,-0.1981199831,0.0404260755
0.0076858119,-0.0022102977,0.3000000000,-0.0484608405,0.0137311680,0.9889268480,0.1395947394,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2481498420,-0.0219348446,-0.1146334037,0.3297856152,-0.1429978907,0.0208564196,-0.1970321238,-0.0387197696,-0.0532158390,0.2927824855,-0.1978495419,0.0408804268
0.0115291529,-0.0033139329,0.3000000000,-0.0476632347,0.0133102786,0.9889954583,0.1394239437,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2492942661,-0.0219348446,-0.1146334037,0.3297856152,-0.1427863091,0.0212627668,-0.1985580176,-0.0387197696,-0.0532158390,0.2924010158,-0.1975984906,0.0413020122
0.0153728533,-0.0044163155,0.3000000000,-0.0469577921,0.0127981205,0.9890632548,0.1392302116,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2508201599,-0.0215533692,-0.1146334037,0.3297856152,-0.1423629035,0.0220748490,-0.2000839263,-0.0386590823,-0.0532158390,0.2924617018,-0.1971081942,0.0413435586
0.0192171643,-0.0055165668,0.3000000000,-0.0462237638,0.0122587883,0.9891634020,0.1388122831,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2523460686,-0.0215533692,-0.1146334037,0.3297856152,-0.1417512599,0.0232453719,-0.2012283504,-0.0383382924,-0.0532158390,0.2924010158,-0.1968375891,0.0417973883
0.0230624086,-0.0066135516,0.3000000000,-0.0453246808,0.0117854863,0.9892673478,0.1384084183,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2534905076,-0.0215533692,-0.1146334037,0.3294041455,-0.1406599327,0.0244064467,-0.2016098201,-0.0387197696,-0.0532158390,0.2924010158,-0.1958253980,0.0427129902
0.0269084703,-0.0077076675,0.3000000000,-0.0443168664,0.0113178206,0.9893642597,0.1380807156,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2534905076,-0.0215533692,-0.1146334037,0.3279382013,-0.1390965354,0.0255423287,-0.2023727745,-0.0387197696,-0.0532158390,0.2924010158,-0.1944700471,0.0449769936
0.0307549341,-0.0088003690,0.3000000000,-0.0434677254,0.0109383395,0.9894127217,0.1380339660,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2534905076,-0.0215533692,-0.1146334037,0.3255893886,-0.1372094766,0.0254537730,-0.2031357288,-0.0387197696,-0.0524528883,0.2924010158,-0.1928904924,0.0476051447
0.0346013878,-0.0098931058,0.3000000000,-0.0429542251,0.0105919080,0.9894411597,0.1380178887,0.0075398223,-0.0050265482,0.0000000000,-1.3000000000,0.0000000000,-0.0000000000,0.0000000000,1.3000000000,0.0000000000,0.0000000000,-0.2538719773,-0.0215533692,-0.1146334037,0.3244449496,-0.1364948899,0.0249747932,-0.2050431073,-0.0391012430,-0.0521475852,0.2924010158,-0.1901714559,0.0521033549
